accession	accession_extraction_status	af3_set_classification	in_sent_fasta	directory_name	directory_path	directory_variant	model_kind	model_rank	ranking_score	model_path	relative_model_path	model_file_size	model_sha256	input_json_paths	data_json_paths	confidence_json_path	confidence_json_found	plddt_json_found	pae_json_found	summary_confidence_json_path	ranking_metadata_paths	file_exists	readable_cif	protein_present	dna_present	protein_atom_count	dna_atom_count	atom_contacts	protein_interface_residues	dna_interface_residues	interface_result	protein_chains	dna_chains	protein_ca_plddt_mean	protein_ca_plddt_min	protein_ca_plddt_max	error	notes
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer	dimer	selected	1	0.36523996397718056	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/a0a075b7g4_dimer_model.cif	a0a075b7g4_dimer/a0a075b7g4_dimer_model.cif	941700	4a19c3c6ae3e565eb071130a69244a10e23d7d0eadddedfee054da14a8ada877		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/a0a075b7g4_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/a0a075b7g4_dimer_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/a0a075b7g4_dimer_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer	dimer	sample	1	0.36523996397718056	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-0/model.cif	a0a075b7g4_dimer/seed-1_sample-0/model.cif	941700	7f497159f014d69d1ef62a15365e5ff730da4fccd308feb4973428ea8e99cb74		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/a0a075b7g4_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-0/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-0/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer	dimer	sample	4	0.2900130699041219	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-1/model.cif	a0a075b7g4_dimer/seed-1_sample-1/model.cif	941700	f348c1debafb7d6bebae84b5bd202a3145a879fd095d7f1c3645fad4b80b4385		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/a0a075b7g4_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-1/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-1/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer	dimer	sample	5	0.28021600173410294	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-2/model.cif	a0a075b7g4_dimer/seed-1_sample-2/model.cif	941700	5889cf618738120dd32d602e2efadd358461061749466bcca8a888330675d42b		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/a0a075b7g4_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-2/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-2/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer	dimer	sample	3	0.29797349548282603	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-3/model.cif	a0a075b7g4_dimer/seed-1_sample-3/model.cif	941700	40221ef3f7e8ca0ba60231fdef8d73a7a9ef796cc46ce3e0723f9fa70c10be34		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/a0a075b7g4_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-3/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-3/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer	dimer	sample	2	0.3166823178899059	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-4/model.cif	a0a075b7g4_dimer/seed-1_sample-4/model.cif	941700	2702148bb389384d701dcc3a56aa1093cf44f4eced375aa36b8f1df342edd08e		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/a0a075b7g4_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-4/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/seed-1_sample-4/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_monomer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer	monomer	selected	1	0.47426473846786327	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/a0a075b7g4_monomer_model.cif	a0a075b7g4_monomer/a0a075b7g4_monomer_model.cif	519131	209843ef60aac3c79b8476f7dc55660ad772e30d37d0468f2ca4c16ace57f77c		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/a0a075b7g4_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/a0a075b7g4_monomer_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/a0a075b7g4_monomer_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_monomer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer	monomer	sample	1	0.47426473846786327	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-0/model.cif	a0a075b7g4_monomer/seed-1_sample-0/model.cif	519131	6fbb94ce36750ab7e186c8793c5170590162cd49c38dbb77b23a79aa40bf79fd		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/a0a075b7g4_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-0/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-0/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_monomer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer	monomer	sample	3	0.3900687360797309	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-1/model.cif	a0a075b7g4_monomer/seed-1_sample-1/model.cif	519131	7a8a1567787a0e98a59f36e75d9410ac144c978ac6f68667abaa7c06ad82a164		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/a0a075b7g4_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-1/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-1/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_monomer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer	monomer	sample	5	0.3727176644104032	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-2/model.cif	a0a075b7g4_monomer/seed-1_sample-2/model.cif	519131	b3f8bddd4e094e3e8b4b6c9fc1f7c46607dc010dea2d68b1f56046aa20bef836		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/a0a075b7g4_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-2/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-2/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_monomer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer	monomer	sample	4	0.3789725753059914	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-3/model.cif	a0a075b7g4_monomer/seed-1_sample-3/model.cif	519131	746ca06d9e5aa9aae953bcb9946f6b951f6c01965a1ce8758f35bd5888a9b0bc		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/a0a075b7g4_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-3/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-3/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A075B7G4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a075b7g4_monomer	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer	monomer	sample	2	0.46498216053322117	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-4/model.cif	a0a075b7g4_monomer/seed-1_sample-4/model.cif	519131	fbb86f8871aded198d8e36e12d187e8f658bb0344f4aaad050370103ae38ca07		/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/a0a075b7g4_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-4/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/seed-1_sample-4/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a075b7g4_monomer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67	base	selected	1	0.7333939811944776	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/a0a087wt67_model.cif	a0a087wt67/a0a087wt67_model.cif	530091	42bf0c38cfa8d49bb408e989decf1d71a9e5f6e684e6a3083dec5e66efc480fa		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/a0a087wt67_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/a0a087wt67_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/a0a087wt67_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67	base	sample	2	0.7277997770217464	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-0/model.cif	a0a087wt67/seed-1_sample-0/model.cif	530091	acc22207f7f0c09494bfa2b2106de87b44cb4544f04a46abedf25a7d1147ae8a		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/a0a087wt67_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-0/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-0/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67	base	sample	5	0.6100015622613665	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-1/model.cif	a0a087wt67/seed-1_sample-1/model.cif	530091	db246936b1d628ccb4ba5610398cb8a96f3767d0478a235e08388355cdfd27fd		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/a0a087wt67_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-1/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-1/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67	base	sample	4	0.6384351682046995	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-2/model.cif	a0a087wt67/seed-1_sample-2/model.cif	530091	c912a79fdb0e254d4e1ac070a26970b482733779afe8dd3b6ef703f8ca49c83c		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/a0a087wt67_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-2/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-2/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67	base	sample	1	0.7333939811944776	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-3/model.cif	a0a087wt67/seed-1_sample-3/model.cif	530091	42bf0c38cfa8d49bb408e989decf1d71a9e5f6e684e6a3083dec5e66efc480fa		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/a0a087wt67_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-3/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-3/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67	base	sample	3	0.7156196099491885	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-4/model.cif	a0a087wt67/seed-1_sample-4/model.cif	530091	035c60e38590c6ed7b211309173e82af1809866bcedd84e13de4c64d92755289		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/a0a087wt67_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-4/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/seed-1_sample-4/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer	dimer	selected	1	0.3784786188771252	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/a0a087wt67_dimer_model.cif	a0a087wt67_dimer/a0a087wt67_dimer_model.cif	963916	d9d3ce6c7efd7dc60d735f3ec3cb65afc1f84bd86bdc675523926766bc316175		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/a0a087wt67_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/a0a087wt67_dimer_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/a0a087wt67_dimer_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer	dimer	sample	4	0.28028291386896065	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-0/model.cif	a0a087wt67_dimer/seed-1_sample-0/model.cif	963916	225c695c212895786ac6fd7ca17978c57c513a9e9ca18bdd040b75c2a63a0860		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/a0a087wt67_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-0/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-0/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer	dimer	sample	2	0.37258790511217055	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-1/model.cif	a0a087wt67_dimer/seed-1_sample-1/model.cif	963916	87863c71eb5b86809afaa19d5e121dcfcb15049c98fb04aaa45e023f18444010		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/a0a087wt67_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-1/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-1/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer	dimer	sample	5	0.2603622892878306	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-2/model.cif	a0a087wt67_dimer/seed-1_sample-2/model.cif	963916	0727ca0243f090de90bd5c621c744b00e8f1084a84c14525bd26e497733c96a9		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/a0a087wt67_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-2/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-2/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer	dimer	sample	3	0.3620383530020205	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-3/model.cif	a0a087wt67_dimer/seed-1_sample-3/model.cif	963916	c550dda1c73444cc81847a31967654ef6bb87b74cd7dcebfa8d98347444d7da4		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/a0a087wt67_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-3/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-3/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67_dimer	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer	dimer	sample	1	0.3784786188771252	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-4/model.cif	a0a087wt67_dimer/seed-1_sample-4/model.cif	963916	4beb024d4b61153ea378ba8a0b15cf0bbe6011a8ad72b74226e28680aef1010c		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/a0a087wt67_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-4/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/seed-1_sample-4/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_dimer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
A0A087WT67	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	a0a087wt67_monomer	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_monomer	monomer	selected	1	0.7333939811944776	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_monomer/a0a087wt67_monomer_model.cif	a0a087wt67_monomer/a0a087wt67_monomer_model.cif	530107	b87130a44fd9753de876ac27e514098f921e5a82a7a5c174e721e33c14edef0d		/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_monomer/a0a087wt67_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_monomer/a0a087wt67_monomer_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_monomer/a0a087wt67_monomer_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/a0a087wt67_monomer/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
